tmc_code,measurement_tstamp,speed,historical_average_speed,reference_speed,travel_time_minutes,data_density,speed_norm
116+04236,2/1/2019 21:00,60.05,62,71,0.36,C,1.95
116+04236,2/1/2019 22:00,55.83,61,71,0.39,B,5.17
116+04236,2/1/2019 23:00,52.45,60,71,0.41,B,7.55
116N10750,2/1/2019 0:00,36.21,34,63,0.03,B,-2.21
116N10750,2/1/2019 1:00,21.8,30,63,0.04,C,8.2
116N10750,2/1/2019 2:00,22.55,33,63,0.04,B,10.45
116N10750,2/1/2019 3:00,47.29,22,63,0.02,B,-25.29
116N10750,2/1/2019 4:00,34.7,35,63,0.03,B,0.3
116N10750,2/1/2019 5:00,29.16,34,63,0.03,B,4.84
116N10750,2/1/2019 6:00,41.15,39,63,0.02,C,-2.15
116N10750,2/1/2019 7:00,40.87,42,63,0.02,C,1.13
116N10750,2/1/2019 8:00,35.24,41,63,0.03,C,5.76
116N10750,2/1/2019 9:00,48.02,41,63,0.02,C,-7.02
116N10750,2/1/2019 10:00,33.97,39,63,0.03,C,5.03
116N10750,2/1/2019 11:00,42.97,42,63,0.02,C,-0.97
116N10750,2/1/2019 12:00,40.98,41,63,0.02,C,0.02
116N10750,2/1/2019 13:00,48.65,32,63,0.02,C,-16.65
116N10750,2/1/2019 14:00,45.61,36,63,0.02,C,-9.61
116N10750,2/1/2019 15:00,41.86,40,63,0.02,C,-1.86
116N10750,2/1/2019 16:00,44.45,37,63,0.02,C,-7.45
116N10750,2/1/2019 17:00,49.08,41,63,0.02,C,-8.08
116N10750,2/1/2019 18:00,42.54,45,63,0.02,C,2.46
116N10750,2/1/2019 19:00,46.67,50,63,0.02,C,3.33
116N10750,2/1/2019 20:00,44.01,47,63,0.02,C,2.99
116N10750,2/1/2019 21:00,51.33,46,63,0.02,C,-5.33
116N10750,2/1/2019 22:00,48.34,53,63,0.02,B,4.66
116N10750,2/1/2019 23:00,45.68,50,63,0.02,B,4.32
116+04237,2/1/2019 0:00,59.32,58,71,0.62,B,-1.32
116+04237,2/1/2019 1:00,58,58,71,0.63,B,0.0
116+04237,2/1/2019 2:00,57.79,55,71,0.64,B,-2.79
116+04237,2/1/2019 3:00,61.35,60,71,0.6,B,-1.35
116+04237,2/1/2019 4:00,57.97,58,71,0.63,B,0.03
116+04237,2/1/2019 5:00,61.98,63,71,0.59,B,1.02
116+04237,2/1/2019 6:00,63.34,64,71,0.58,C,0.66
116+04237,2/1/2019 7:00,59.59,65,71,0.62,C,5.41
116+04237,2/1/2019 8:00,59.48,60,71,0.62,C,0.52
116+04237,2/1/2019 9:00,61.19,65,71,0.6,C,3.81
116+04237,2/1/2019 10:00,61.01,65,71,0.6,C,3.99
116+04237,2/1/2019 11:00,60.66,66,71,0.61,C,5.34
116+04237,2/1/2019 12:00,60.97,67,71,0.6,C,6.03
116+04237,2/1/2019 13:00,60.11,67,71,0.61,C,6.89
116+04237,2/1/2019 14:00,61.45,66,71,0.6,C,4.55
116+04237,2/1/2019 15:00,65.05,65,71,0.56,C,-0.05
116+04237,2/1/2019 16:00,65.06,65,71,0.56,C,-0.06
116+04237,2/1/2019 17:00,64.09,66,71,0.57,C,1.91
116+04237,2/1/2019 18:00,63.56,64,71,0.58,C,0.44
116+04237,2/1/2019 19:00,60.45,64,71,0.61,C,3.55
116+04237,2/1/2019 20:00,57.53,60,71,0.64,B,2.47
116+04237,2/1/2019 21:00,59.82,60,71,0.61,C,0.18
116+04237,2/1/2019 22:00,59.22,61,71,0.62,B,1.78
116+04237,2/1/2019 23:00,61.55,58,71,0.6,B,-3.55
116+04238,2/1/2019 0:00,50.99,56,71,2.39,B,5.01
116+04238,2/1/2019 1:00,56.72,55,71,2.15,C,-1.72
116+04238,2/1/2019 2:00,58.74,54,71,2.07,B,-4.74
116+04238,2/1/2019 3:00,54.06,56,71,2.25,B,1.94
116+04238,2/1/2019 4:00,54.81,60,71,2.22,C,5.19
116+04238,2/1/2019 5:00,58.85,62,71,2.07,B,3.15
116+04238,2/1/2019 6:00,60.46,64,71,2.01,C,3.54
116+04238,2/1/2019 7:00,57.49,65,71,2.12,C,7.51
116+04238,2/1/2019 8:00,55.61,63,71,2.19,C,7.39
116+04238,2/1/2019 9:00,59.5,66,71,2.05,C,6.5
116+04238,2/1/2019 10:00,56.38,66,71,2.16,C,9.62
116+04238,2/1/2019 11:00,55.56,66,71,2.19,C,10.44
116+04238,2/1/2019 12:00,57.12,67,71,2.13,C,9.88
116+04238,2/1/2019 13:00,56.89,66,71,2.14,C,9.11
116+04238,2/1/2019 14:00,63.08,64,71,1.93,C,0.92
116+04238,2/1/2019 15:00,62.9,63,71,1.93,C,0.1
116+04238,2/1/2019 16:00,62.24,64,71,1.96,C,1.76
116+04238,2/1/2019 17:00,64.59,64,71,1.88,C,-0.59
116+04238,2/1/2019 18:00,63.73,65,71,1.91,C,1.27
116+04238,2/1/2019 19:00,57.87,64,71,2.1,C,6.13
116+04238,2/1/2019 20:00,56.35,58,71,2.16,C,1.65
116+04238,2/1/2019 21:00,56.35,58,71,2.16,C,1.65
116+04238,2/1/2019 22:00,53.21,59,71,2.29,B,5.79
116+04238,2/1/2019 23:00,56.65,59,71,2.15,C,2.35
116+04239,2/1/2019 0:00,51.75,60,70,2.6,C,8.25
116+04239,2/1/2019 1:00,52.54,56,70,2.56,C,3.46
116+04239,2/1/2019 2:00,55.08,47,70,2.44,B,-8.08
116+04239,2/1/2019 3:00,52.47,52,70,2.56,C,-0.47
116+04239,2/1/2019 4:00,57.37,52,70,2.34,B,-5.37
116+04239,2/1/2019 5:00,58.32,59,70,2.31,B,0.68
116+04239,2/1/2019 6:00,62.23,63,70,2.16,C,0.77
116+04239,2/1/2019 7:00,59.33,65,70,2.27,C,5.67
116+04239,2/1/2019 8:00,56.44,63,70,2.38,C,6.56
116+04239,2/1/2019 9:00,61.23,64,70,2.2,C,2.77
116+04239,2/1/2019 10:00,54.44,64,70,2.47,C,9.56
116+04239,2/1/2019 11:00,55.73,63,70,2.41,C,7.27
116+04239,2/1/2019 12:00,54.87,64,70,2.45,C,9.13
116+04239,2/1/2019 13:00,60.4,62,70,2.23,C,1.6
116+04239,2/1/2019 14:00,60.72,61,70,2.21,C,0.28
116+04239,2/1/2019 15:00,59.62,60,70,2.26,C,0.38
116+04239,2/1/2019 16:00,60.89,59,70,2.21,C,-1.89
116+04239,2/1/2019 17:00,61.07,60,70,2.2,C,-1.07
116+04239,2/1/2019 18:00,57.63,59,70,2.33,C,1.37
116+04239,2/1/2019 19:00,55.13,61,70,2.44,C,5.87
116+04239,2/1/2019 20:00,54.83,57,70,2.45,C,2.17
116+04239,2/1/2019 21:00,56.65,57,70,2.37,C,0.35
116+04239,2/1/2019 22:00,53.44,57,70,2.52,B,3.56
116+04239,2/1/2019 23:00,55.44,58,70,2.43,C,2.56
116+04735,2/1/2019 0:00,61.45,60,69,0.55,B,-1.45
116+04735,2/1/2019 1:00,64.61,63,69,0.53,A,-1.61
116+04735,2/1/2019 2:00,66.68,56,69,0.51,C,-10.68
116+04735,2/1/2019 3:00,60.53,58,69,0.56,B,-2.53
116+04735,2/1/2019 4:00,70.73,59,69,0.48,B,-11.73
116+04735,2/1/2019 5:00,66.86,61,69,0.51,B,-5.86
116+04735,2/1/2019 6:00,63.6,63,69,0.53,C,-0.6
116+04735,2/1/2019 7:00,68.13,63,69,0.5,B,-5.13
116+04735,2/1/2019 8:00,66.81,63,69,0.51,C,-3.81
116+04735,2/1/2019 9:00,59.88,67,69,0.57,C,7.12
116+04735,2/1/2019 10:00,67.9,67,69,0.5,C,-0.9
116+04735,2/1/2019 11:00,68.86,65,69,0.49,C,-3.86
116+04735,2/1/2019 12:00,67.62,68,69,0.5,C,0.38
116+04735,2/1/2019 13:00,68.96,67,69,0.49,C,-1.96
116+04735,2/1/2019 14:00,71.07,66,69,0.48,C,-5.07
116+04735,2/1/2019 15:00,64.3,63,69,0.53,C,-1.3
116+04735,2/1/2019 16:00,38.96,65,69,0.87,C,26.04
116+04735,2/1/2019 17:00,41.33,63,69,0.82,C,21.67
116+04735,2/1/2019 18:00,65.45,68,69,0.52,C,2.55
116+04735,2/1/2019 19:00,64.75,67,69,0.52,C,2.25
116+04735,2/1/2019 20:00,59.8,62,69,0.57,B,2.2
116+04735,2/1/2019 21:00,63.71,62,69,0.53,B,-1.71
116+04735,2/1/2019 22:00,66.18,61,69,0.51,B,-5.18
116+04735,2/1/2019 23:00,62.58,59,69,0.54,B,-3.58
116+04736,2/1/2019 0:00,56.45,60,69,2.5,B,3.55
116+04736,2/1/2019 1:00,60.45,61,69,2.34,B,0.55
116+04736,2/1/2019 2:00,63.89,48,69,2.21,C,-15.89
116+04736,2/1/2019 3:00,60.02,48,69,2.35,C,-12.02
116+04736,2/1/2019 4:00,63.65,59,69,2.22,B,-4.65
116+04736,2/1/2019 5:00,65.32,61,69,2.16,B,-4.32
116+04736,2/1/2019 6:00,61.34,62,69,2.3,C,0.66
116+04736,2/1/2019 7:00,61.89,62,69,2.28,C,0.11
116+04736,2/1/2019 8:00,63.44,63,69,2.23,C,-0.44
116+04736,2/1/2019 9:00,61.06,65,69,2.31,C,3.94
116+04736,2/1/2019 10:00,65.63,65,69,2.15,C,-0.63
116+04736,2/1/2019 11:00,65.1,64,69,2.17,C,-1.1
116+04736,2/1/2019 12:00,65.26,66,69,2.16,C,0.74
116+04736,2/1/2019 13:00,65.81,65,69,2.15,C,-0.81
116+04736,2/1/2019 14:00,63.55,63,69,2.22,C,-0.55
116+04736,2/1/2019 15:00,61.72,61,69,2.29,C,-0.72
116+04736,2/1/2019 16:00,38.26,62,69,3.69,C,23.74
116+04736,2/1/2019 17:00,45.03,62,69,3.14,C,16.97
116+04736,2/1/2019 18:00,60.31,65,69,2.34,C,4.69
116+04736,2/1/2019 19:00,62.77,65,69,2.25,C,2.23
116+04736,2/1/2019 20:00,60.22,61,69,2.35,C,0.78
116+04736,2/1/2019 21:00,60.12,63,69,2.35,B,2.88
116+04736,2/1/2019 22:00,53.8,61,69,2.63,B,7.2
116+04736,2/1/2019 23:00,60.49,57,69,2.33,B,-3.49
116+04737,2/1/2019 0:00,55.91,58,65,0.92,B,2.09
116+04737,2/1/2019 1:00,57.19,59,65,0.9,B,1.81
116+04737,2/1/2019 2:00,60.49,56,65,0.85,B,-4.49
116+04737,2/1/2019 3:00,58.32,57,65,0.89,B,-1.32
116+04737,2/1/2019 4:00,60.89,57,65,0.85,B,-3.89
116+04737,2/1/2019 5:00,60.71,59,65,0.85,B,-1.71
116+04737,2/1/2019 6:00,59.98,59,65,0.86,C,-0.98
116+04737,2/1/2019 7:00,61.41,60,65,0.84,C,-1.41
116+04737,2/1/2019 8:00,62.86,60,65,0.82,C,-2.86
116+04737,2/1/2019 9:00,63.67,62,65,0.81,C,-1.67
116+04737,2/1/2019 10:00,63.29,62,65,0.82,C,-1.29
116+04737,2/1/2019 11:00,63.19,62,65,0.82,C,-1.19
116+04737,2/1/2019 12:00,62.45,63,65,0.83,C,0.55
116+04737,2/1/2019 13:00,64.03,62,65,0.81,C,-2.03
116+04737,2/1/2019 14:00,60.96,62,65,0.85,C,1.04
116+04737,2/1/2019 15:00,59.52,57,65,0.87,C,-2.52
116+04737,2/1/2019 16:00,56.07,57,65,0.92,C,0.93
116+04737,2/1/2019 17:00,55.61,59,65,0.93,C,3.39
116+04737,2/1/2019 18:00,57.39,63,65,0.9,C,5.61
116+04737,2/1/2019 19:00,58.89,61,65,0.88,C,2.11
116+04737,2/1/2019 20:00,55.96,58,65,0.92,B,2.04
116+04737,2/1/2019 21:00,60.33,59,65,0.86,B,-1.33
116+04737,2/1/2019 22:00,59.02,58,65,0.88,B,-1.02
116+04737,2/1/2019 23:00,60.08,57,65,0.86,C,-3.08
116+04738,2/1/2019 0:00,53.98,58,65,0.67,B,4.02
116+04738,2/1/2019 1:00,54.41,58,65,0.66,A,3.59
116+04738,2/1/2019 2:00,59.76,56,65,0.6,C,-3.76
116+04738,2/1/2019 3:00,57.33,57,65,0.63,B,-0.33
116+04738,2/1/2019 4:00,62.49,55,65,0.58,B,-7.49
116+04738,2/1/2019 5:00,61.22,59,65,0.59,B,-2.22
116+04738,2/1/2019 6:00,59.5,60,65,0.61,C,0.5
116+04738,2/1/2019 7:00,60.85,60,65,0.59,C,-0.85
116+04738,2/1/2019 8:00,62.82,58,65,0.57,C,-4.82
116+04738,2/1/2019 9:00,63.61,62,65,0.57,C,-1.61
116+04738,2/1/2019 10:00,64.02,60,65,0.56,C,-4.02
116+04738,2/1/2019 11:00,63.3,62,65,0.57,C,-1.3
116+04738,2/1/2019 12:00,61.85,62,65,0.58,C,0.15
116+04738,2/1/2019 13:00,64.24,62,65,0.56,C,-2.24
116+04738,2/1/2019 14:00,61.49,61,65,0.59,C,-0.49
116+04738,2/1/2019 15:00,59.39,56,65,0.61,C,-3.39
116+04738,2/1/2019 16:00,57.38,57,65,0.63,C,-0.38
116+04738,2/1/2019 17:00,57.29,60,65,0.63,C,2.71
116+04738,2/1/2019 18:00,57,63,65,0.63,C,6.0
116+04738,2/1/2019 19:00,59.68,61,65,0.6,C,1.32
116+04738,2/1/2019 20:00,53.83,57,65,0.67,B,3.17
116+04738,2/1/2019 21:00,59.69,59,65,0.6,B,-0.69
116+04738,2/1/2019 22:00,58.48,58,65,0.62,B,-0.48
116+04738,2/1/2019 23:00,56.8,57,65,0.63,B,0.2
116+04739,2/1/2019 0:00,56.32,55,63,1.52,B,-1.32
116+04739,2/1/2019 1:00,55.84,56,63,1.53,B,0.16
116+04739,2/1/2019 2:00,59.11,54,63,1.45,C,-5.11
116+04739,2/1/2019 3:00,58.74,56,63,1.46,C,-2.74
116+04739,2/1/2019 4:00,57.19,54,63,1.5,B,-3.19
116+04739,2/1/2019 5:00,58.83,57,63,1.45,B,-1.83
116+04739,2/1/2019 6:00,56.65,58,63,1.51,C,1.35
116+04739,2/1/2019 7:00,60.41,58,63,1.42,C,-2.41
116+04739,2/1/2019 8:00,60.6,57,63,1.41,C,-3.6
116+04739,2/1/2019 9:00,61.17,60,63,1.4,C,-1.17
116+04739,2/1/2019 10:00,62.71,60,63,1.36,C,-2.71
116+04739,2/1/2019 11:00,60.58,61,63,1.41,C,0.42
116+04739,2/1/2019 12:00,61.44,61,63,1.39,C,-0.44
116+04739,2/1/2019 13:00,62.88,60,63,1.36,C,-2.88
116+04739,2/1/2019 14:00,61.28,60,63,1.4,C,-1.28
116+04739,2/1/2019 15:00,59.43,58,63,1.44,C,-1.43
116+04739,2/1/2019 16:00,57.12,57,63,1.5,C,-0.12
116+04739,2/1/2019 17:00,57.89,59,63,1.48,C,1.11
116+04739,2/1/2019 18:00,55.81,61,63,1.53,C,5.19
116+04739,2/1/2019 19:00,58.63,60,63,1.46,C,1.37
116+04739,2/1/2019 20:00,54.06,57,63,1.58,B,2.94
116+04739,2/1/2019 21:00,57.86,57,63,1.48,B,-0.86
116+04739,2/1/2019 22:00,58.02,56,63,1.47,B,-2.02
116+04739,2/1/2019 23:00,56.04,54,63,1.53,B,-2.04
116-10750,2/1/2019 0:00,37.53,36,62,1.75,C,-1.53
116-10750,2/1/2019 1:00,33.17,31,62,1.98,C,-2.17
116-10750,2/1/2019 2:00,29.4,29,62,2.24,C,-0.4
116-10750,2/1/2019 3:00,28.01,27,62,2.35,B,-1.01
116-10750,2/1/2019 4:00,33.9,35,62,1.94,B,1.1
116-10750,2/1/2019 5:00,27.33,31,62,2.4,C,3.67
116-10750,2/1/2019 6:00,43.08,34,62,1.53,C,-9.08
116-10750,2/1/2019 7:00,46.54,38,62,1.41,C,-8.54
116-10750,2/1/2019 8:00,44.71,42,62,1.47,C,-2.71
116-10750,2/1/2019 9:00,46.46,41,62,1.41,C,-5.46
116-10750,2/1/2019 10:00,41.43,39,62,1.59,C,-2.43
116-10750,2/1/2019 11:00,46.49,41,62,1.41,C,-5.49
116-10750,2/1/2019 12:00,27.93,42,62,2.35,C,14.07
116-10750,2/1/2019 13:00,43.43,33,62,1.51,C,-10.43
116-10750,2/1/2019 14:00,45.21,37,62,1.45,C,-8.21
116-10750,2/1/2019 15:00,36.19,41,62,1.82,C,4.81
116-10750,2/1/2019 16:00,41.27,38,62,1.59,C,-3.27
116-10750,2/1/2019 17:00,50.22,40,62,1.31,C,-10.22
116-10750,2/1/2019 18:00,43.4,44,62,1.51,C,0.6
116-10750,2/1/2019 19:00,45.96,46,62,1.43,C,0.04
116-10750,2/1/2019 20:00,41.93,45,62,1.57,C,3.07
116-10750,2/1/2019 21:00,53.57,50,62,1.23,C,-3.57
116-10750,2/1/2019 22:00,51.6,52,62,1.27,C,0.4
116-10750,2/1/2019 23:00,45.1,51,62,1.46,B,5.9
116-04236,2/1/2019 0:00,61.07,59,71,0.59,C,-2.07
116-04236,2/1/2019 1:00,46.47,61,71,0.77,C,14.53
116-04236,2/1/2019 2:00,58.09,60,71,0.62,B,1.91
116-04236,2/1/2019 3:00,56.13,61,71,0.64,B,4.87
116-04236,2/1/2019 4:00,58.51,63,71,0.61,B,4.49
116-04236,2/1/2019 5:00,63.18,64,71,0.57,C,0.82
116-04236,2/1/2019 6:00,65.57,66,71,0.55,C,0.43
116-04236,2/1/2019 7:00,66.97,64,71,0.54,C,-2.97
116-04236,2/1/2019 8:00,62.48,61,71,0.58,C,-1.48
116-04236,2/1/2019 9:00,63.55,65,71,0.57,C,1.45
116-04236,2/1/2019 10:00,62.8,65,71,0.57,C,2.2
116-04236,2/1/2019 11:00,65.76,66,71,0.55,C,0.24
116-04236,2/1/2019 12:00,66.77,66,71,0.54,C,-0.77
116-04236,2/1/2019 13:00,68.75,62,71,0.52,C,-6.75
116-04236,2/1/2019 14:00,67.55,64,71,0.53,C,-3.55
116-04236,2/1/2019 15:00,65.1,65,71,0.55,C,-0.1
116-04236,2/1/2019 16:00,65.71,65,71,0.55,C,-0.71
116-04236,2/1/2019 17:00,66.51,65,71,0.54,C,-1.51
116-04236,2/1/2019 18:00,66.81,64,71,0.54,C,-2.81
116-04236,2/1/2019 19:00,66.87,63,71,0.54,C,-3.87
116-04236,2/1/2019 20:00,66.19,62,71,0.54,C,-4.19
116-04236,2/1/2019 21:00,59.84,63,71,0.6,C,3.16
116-04236,2/1/2019 22:00,66.65,62,71,0.54,C,-4.65
116-04236,2/1/2019 23:00,62.51,60,71,0.58,C,-2.51
116-04237,2/1/2019 0:00,41.15,49,67,2.77,C,7.85
116-04237,2/1/2019 1:00,38.52,45,67,2.96,C,6.48
116-04237,2/1/2019 2:00,41.1,47,67,2.78,B,5.9
116-04237,2/1/2019 3:00,38.42,48,67,2.97,C,9.58
116-04237,2/1/2019 4:00,41.84,52,67,2.73,C,10.16
116-04237,2/1/2019 5:00,48.95,58,67,2.33,C,9.05
116-04237,2/1/2019 6:00,54.83,60,67,2.08,C,5.17
116-04237,2/1/2019 7:00,57.47,58,67,1.99,C,0.53
116-04237,2/1/2019 8:00,48.45,59,67,2.36,C,10.55
116-04237,2/1/2019 9:00,50.42,58,67,2.26,C,7.58
116-04237,2/1/2019 10:00,58.8,56,67,1.94,C,-2.8
116-04237,2/1/2019 11:00,53.9,57,67,2.12,C,3.1
116-04237,2/1/2019 12:00,59.16,58,67,1.93,C,-1.16
116-04237,2/1/2019 13:00,60.8,59,67,1.88,C,-1.8
116-04237,2/1/2019 14:00,54.45,57,67,2.1,C,2.55
116-04237,2/1/2019 15:00,52.22,57,67,2.19,C,4.78
116-04237,2/1/2019 16:00,58.55,57,67,1.95,C,-1.55
116-04237,2/1/2019 17:00,57.55,58,67,1.98,C,0.45
116-04237,2/1/2019 18:00,53.82,58,67,2.12,C,4.18
116-04237,2/1/2019 19:00,51.71,57,67,2.21,C,5.29
116-04237,2/1/2019 20:00,55.5,58,67,2.06,C,2.5
116-04237,2/1/2019 21:00,53.63,58,67,2.13,C,4.37
116-04237,2/1/2019 22:00,56.06,58,67,2.04,C,1.94
116-04237,2/1/2019 23:00,47,56,67,2.43,C,9.0
116-04234,2/1/2019 0:00,62.53,62,71,0.8,C,-0.53
116-04234,2/1/2019 1:00,57.93,62,71,0.86,C,4.07
116-04234,2/1/2019 2:00,62.39,60,71,0.8,B,-2.39
116-04234,2/1/2019 3:00,59.03,63,71,0.85,B,3.97
116-04234,2/1/2019 4:00,63.74,64,71,0.79,B,0.26
116-04234,2/1/2019 5:00,64.9,66,71,0.77,C,1.1
116-04234,2/1/2019 6:00,66.46,68,71,0.75,C,1.54
116-04234,2/1/2019 7:00,69.77,60,71,0.72,C,-9.77
116-04234,2/1/2019 8:00,65.21,55,71,0.77,C,-10.21
116-04234,2/1/2019 9:00,66.84,67,71,0.75,C,0.16
116-04234,2/1/2019 10:00,68.32,67,71,0.73,C,-1.32
116-04234,2/1/2019 11:00,66.31,68,71,0.76,C,1.69
116-04234,2/1/2019 12:00,67.74,69,71,0.74,C,1.26
116-04234,2/1/2019 13:00,69.74,68,71,0.72,C,-1.74
116-04234,2/1/2019 14:00,66.3,66,71,0.76,C,-0.3
116-04234,2/1/2019 15:00,64.37,68,71,0.78,C,3.63
116-04234,2/1/2019 16:00,68.2,66,71,0.73,C,-2.2
116-04234,2/1/2019 17:00,69.67,67,71,0.72,C,-2.67
116-04234,2/1/2019 18:00,67.43,68,71,0.74,C,0.57
116-04234,2/1/2019 19:00,68.82,66,71,0.73,C,-2.82
116-04234,2/1/2019 20:00,63.73,64,71,0.79,C,0.27
116-04234,2/1/2019 21:00,65.71,64,71,0.76,C,-1.71
116-04234,2/1/2019 22:00,64.86,64,71,0.77,B,-0.86
116-04234,2/1/2019 23:00,63.85,63,71,0.78,C,-0.85
116-04235,2/1/2019 0:00,61.76,60,71,0.35,B,-1.76
116-04235,2/1/2019 1:00,56.44,62,71,0.39,C,5.56
116-04235,2/1/2019 2:00,60.18,61,71,0.36,B,0.82
116-04235,2/1/2019 3:00,55.28,61,71,0.39,B,5.72
116-04235,2/1/2019 4:00,61.29,63,71,0.36,B,1.71
116-04235,2/1/2019 5:00,61.97,65,71,0.35,C,3.03
116-04235,2/1/2019 6:00,65.36,66,71,0.33,C,0.64
116-04235,2/1/2019 7:00,67.1,63,71,0.33,C,-4.1
116-04235,2/1/2019 8:00,63.08,51,71,0.35,C,-12.08
116-04235,2/1/2019 9:00,62.73,64,71,0.35,C,1.27
116-04235,2/1/2019 10:00,66.03,64,71,0.33,C,-2.03
116-04235,2/1/2019 11:00,64.67,65,71,0.34,C,0.33
116-04235,2/1/2019 12:00,66.35,66,71,0.33,C,-0.35
116-04235,2/1/2019 13:00,67.63,65,71,0.32,C,-2.63
116-04235,2/1/2019 14:00,62.75,64,71,0.35,C,1.25
116-04235,2/1/2019 15:00,62.51,65,71,0.35,C,2.49
116-04235,2/1/2019 16:00,63.49,64,71,0.34,C,0.51
116-04235,2/1/2019 17:00,66.7,65,71,0.33,C,-1.7
116-04235,2/1/2019 18:00,65.69,66,71,0.33,C,0.31
116-04235,2/1/2019 19:00,66.39,64,71,0.33,C,-2.39
116-04235,2/1/2019 20:00,62.05,62,71,0.35,C,-0.05
116-04235,2/1/2019 21:00,60.53,64,71,0.36,C,3.47
116-04235,2/1/2019 22:00,64.31,64,71,0.34,B,-0.31
116-04235,2/1/2019 23:00,61.48,62,71,0.35,C,0.52
116-04238,2/1/2019 0:00,41.81,40,63,3.3,C,-1.81
116-04238,2/1/2019 1:00,40.88,41,63,3.37,C,0.12
116-04238,2/1/2019 2:00,40.5,38,63,3.4,B,-2.5
116-04238,2/1/2019 3:00,41.6,43,63,3.31,C,1.4
116-04238,2/1/2019 4:00,41.93,45,63,3.29,C,3.07
116-04238,2/1/2019 5:00,51.17,53,63,2.69,C,1.83
116-04238,2/1/2019 6:00,54.17,56,63,2.55,C,1.83
116-04238,2/1/2019 7:00,56.35,57,63,2.45,C,0.65
116-04238,2/1/2019 8:00,49.49,56,63,2.79,C,6.51
116-04238,2/1/2019 9:00,50.31,55,63,2.74,C,4.69
116-04238,2/1/2019 10:00,59.35,55,63,2.32,C,-4.35
116-04238,2/1/2019 11:00,52.96,55,63,2.6,C,2.04
116-04238,2/1/2019 12:00,59.03,55,63,2.34,C,-4.03
116-04238,2/1/2019 13:00,57.35,56,63,2.4,C,-1.35
116-04238,2/1/2019 14:00,52.32,51,63,2.64,C,-1.32
116-04238,2/1/2019 15:00,53.2,55,63,2.59,C,1.8
116-04238,2/1/2019 16:00,55.82,55,63,2.47,C,-0.82
116-04238,2/1/2019 17:00,57.72,55,63,2.39,C,-2.72
116-04238,2/1/2019 18:00,54.09,52,63,2.55,C,-2.09
116-04238,2/1/2019 19:00,52.35,52,63,2.63,C,-0.35
116-04238,2/1/2019 20:00,54.82,56,63,2.52,C,1.18
116-04238,2/1/2019 21:00,55.38,55,63,2.49,C,-0.38
116-04238,2/1/2019 22:00,55.24,55,63,2.5,C,-0.24
116-04238,2/1/2019 23:00,47.57,54,63,2.9,C,6.43
116-04239,2/1/2019 0:00,46.06,48,67,0.54,C,1.94
116-04239,2/1/2019 1:00,46.41,50,67,0.53,C,3.59
116-04239,2/1/2019 2:00,45.85,53,67,0.54,B,7.15
116-04239,2/1/2019 3:00,49.75,50,67,0.5,B,0.25
116-04239,2/1/2019 4:00,45.98,54,67,0.54,B,8.02
116-04239,2/1/2019 5:00,53.71,55,67,0.46,C,1.29
116-04239,2/1/2019 6:00,58.26,60,67,0.42,C,1.74
116-04239,2/1/2019 7:00,55.06,60,67,0.45,C,4.94
116-04239,2/1/2019 8:00,52.87,59,67,0.47,C,6.13
116-04239,2/1/2019 9:00,53.55,59,67,0.46,C,5.45
116-04239,2/1/2019 10:00,59.08,58,67,0.42,C,-1.08
116-04239,2/1/2019 11:00,55.19,59,67,0.45,C,3.81
116-04239,2/1/2019 12:00,58.66,59,67,0.42,C,0.34
116-04239,2/1/2019 13:00,60.74,60,67,0.41,C,-0.74
116-04239,2/1/2019 14:00,54.66,59,67,0.45,C,4.34
116-04239,2/1/2019 15:00,55.58,60,67,0.44,C,4.42
116-04239,2/1/2019 16:00,61.64,60,67,0.4,C,-1.64
116-04239,2/1/2019 17:00,62.33,58,67,0.4,C,-4.33
116-04239,2/1/2019 18:00,55.83,60,67,0.44,C,4.17
116-04239,2/1/2019 19:00,54.76,60,67,0.45,C,5.24
116-04239,2/1/2019 20:00,58.83,61,67,0.42,C,2.17
116-04239,2/1/2019 21:00,58.88,61,67,0.42,C,2.12
116-04239,2/1/2019 22:00,58.75,61,67,0.42,C,2.25
116-04239,2/1/2019 23:00,52.65,56,67,0.47,C,3.35
116P04713,2/1/2019 0:00,65.7,64,76,0.48,B,-1.7
116P04713,2/1/2019 1:00,68.64,63,76,0.46,B,-5.64
116P04713,2/1/2019 2:00,65.04,61,76,0.48,B,-4.04
116P04713,2/1/2019 3:00,64.78,63,76,0.48,B,-1.78
116P04713,2/1/2019 4:00,71.26,60,76,0.44,B,-11.26
116P04713,2/1/2019 5:00,69.91,63,76,0.45,B,-6.91
116P04713,2/1/2019 6:00,67.14,69,76,0.47,C,1.86
116P04713,2/1/2019 7:00,72.59,71,76,0.43,C,-1.59
116P04713,2/1/2019 8:00,69.67,72,76,0.45,C,2.33
116P04713,2/1/2019 9:00,60.65,73,76,0.52,C,12.35
116P04713,2/1/2019 10:00,69.1,73,76,0.45,C,3.9
116P04713,2/1/2019 11:00,67.3,73,76,0.46,C,5.7
116P04713,2/1/2019 12:00,69.8,74,76,0.45,C,4.2
116P04713,2/1/2019 13:00,70.78,74,76,0.44,C,3.22
116P04713,2/1/2019 14:00,68.26,74,76,0.46,C,5.74
116P04713,2/1/2019 15:00,65.98,74,76,0.47,C,8.02
116P04713,2/1/2019 16:00,65.7,74,76,0.48,B,8.3
116P04713,2/1/2019 17:00,66.58,74,76,0.47,C,7.42
